,avgcpu,stdavgcpu,labelsavgcpu,avgmem,stdavgmem,labelsavgmem
0,-0.7124481201171875,0.9035384654998779,0.7841433879549246,0.7343130111694336,0.7032045722007751,0.4772715724540699
1,-0.7125508785247803,0.9023675322532654,0.7358747013087411,0.7328307628631592,0.7022648453712463,0.46806392007813
2,-0.7127928733825684,0.9034082889556885,0.7243654481094189,0.7338678240776062,0.702939510345459,0.4855447443194149
3,-0.713567852973938,0.9028928875923157,0.7398265019996974,0.7328583598136902,0.7022371888160706,0.5846745548872505
4,-0.7136968970298767,0.9012696743011475,0.6603781883534389,0.7300193309783936,0.70074862241745,0.5969012807196066
5,-0.7142928838729858,0.9012472629547119,0.6643977107558682,0.7292575836181641,0.7003886103630066,0.5877658467628089
6,-0.7160267233848572,0.9030361175537109,0.7134286369635173,0.7310301661491394,0.7011802196502686,0.5224066560693141
7,-0.7183223366737366,0.9052413105964661,0.7433518468099761,0.7334071397781372,0.7021584510803223,0.5971660684404316
8,-0.7199406623840332,0.9048708081245422,0.7510571315058842,0.7326321601867676,0.7013487815856934,0.5826825492409937
9,-0.7200894951820374,0.903357207775116,0.7191481545694859,0.7310777902603149,0.7002203464508057,0.5327011993415058
10,-0.7196054458618164,0.9026710987091064,0.7420405370164763,0.7303636074066162,0.6998589038848877,0.5826026057826832
11,-0.7201184630393982,0.903931736946106,0.740633045332734,0.7323687076568604,0.7007952928543091,0.5965881702964273
12,-0.718230664730072,0.9017366170883179,0.7435597882475667,0.7294713854789734,0.6995834112167358,0.5605201673308566
13,-0.7185359001159668,0.9015202522277832,0.7225340053264971,0.7290732264518738,0.6993011832237244,0.5596103681674642
14,-0.7191278338432312,0.9029526710510254,0.7668381706438719,0.7309843301773071,0.7002734541893005,0.5285825337866661
15,-0.7189963459968567,0.9021539688110352,0.7869617843246505,0.7298156023025513,0.6996514797210693,0.4793270862003931
16,-0.7182794213294983,0.9008908271789551,0.779609875669704,0.7280706763267517,0.6988335251808167,0.4451336018217722
17,-0.7178189754486084,0.9002577066421509,0.7838019509451014,0.7273283004760742,0.6984835267066956,0.4715812670970329
18,-0.7156102061271667,0.8982493877410889,0.7695539641756594,0.7248478531837463,0.6975488066673279,0.4509711508246052
19,-0.7143078446388245,0.8965260982513428,0.8269200084576344,0.7225267291069031,0.696536660194397,0.4986597098153478
20,-0.7135512828826904,0.8965706825256348,0.7994427129090856,0.7221887707710266,0.6966838836669922,0.4794215953282856
21,-0.713215708732605,0.8971607685089111,0.7979486739094047,0.7226402759552002,0.6971625089645386,0.4691647424475333
22,-0.7139497995376587,0.8975080251693726,0.7186436168145848,0.7230221033096313,0.6972158551216125,0.403902225474015
23,-0.7137708067893982,0.8979992270469666,0.6300200377214157,0.7232698202133179,0.6975557208061218,0.3218236242888657
24,-0.7138274312019348,0.8971729278564453,0.754005979338655,0.7218596935272217,0.6968109607696533,0.3977131734314851
25,-0.713483989238739,0.8977460265159607,0.7156623614223708,0.722320556640625,0.6972860097885132,0.4089617322959546
26,-0.7117590308189392,0.8978139162063599,0.6823139795807535,0.7219143509864807,0.6976943612098694,0.4126949726427362
27,-0.7122892737388611,0.8981573581695557,0.6436158393098595,0.7225563526153564,0.6978650689125061,0.3113910689958481
28,-0.7123258709907532,0.9001391530036926,0.7407116818973093,0.725197970867157,0.6994257569313049,0.4334832449041084
29,-0.7126849293708801,0.9009925723075867,0.782347693549316,0.7260782718658447,0.6999409198760986,0.4757516715454897
30,-0.7123875617980957,0.9012260437011719,0.7845776364565141,0.7264670133590698,0.7002270817756653,0.5084200730915698
31,-0.712963879108429,0.9012290239334106,0.8123776820007492,0.7270368933677673,0.7002077102661133,0.6218402523796684
32,-0.7138610482215881,0.9024447202682495,0.785605908206544,0.7285498976707458,0.7008982300758362,0.661743301681553
33,-0.7153674960136414,0.9027830958366394,0.7719231927131273,0.7292508482933044,0.7008112072944641,0.6780941609724422
34,-0.7169435620307922,0.9042278528213501,0.7596637751254839,0.7312114238739014,0.7015302181243896,0.6748480181858243
35,-0.7190431356430054,0.9064480662345886,0.7533424121869264,0.733839213848114,0.7026302218437195,0.663651209787429
36,-0.7207706570625305,0.9058735370635986,0.7230432102293228,0.7329168915748596,0.7016587257385254,0.649357152176314
37,-0.7217956781387329,0.9050192832946777,0.7563492449773014,0.731575071811676,0.7006491422653198,0.6366492609231464
38,-0.7220708131790161,0.9037821292877197,0.7780154984673614,0.7298702597618103,0.6995797157287598,0.6467588259901746
39,-0.7217116951942444,0.9029271602630615,0.7984067979405439,0.7289899587631226,0.6990647315979004,0.6560490713554192
40,-0.7213684320449829,0.9021071791648865,0.796275940155515,0.7280908226966858,0.6985571980476379,0.6769777502001753
41,-0.7211238145828247,0.9015719294548035,0.7957757151779509,0.7283822894096375,0.6984444260597229,0.6724171974270132
42,-0.7209199070930481,0.9015679359436035,0.7892194288307378,0.728642463684082,0.6985618472099304,0.6764481245481946
43,-0.7209357023239136,0.9016025066375732,0.7767319700699725,0.7286236882209778,0.698569118976593,0.6777413817824907
44,-0.720514714717865,0.9010552167892456,0.7748298779764521,0.7278342843055725,0.6982372999191284,0.6780480575743306
45,-0.720242440700531,0.9003915786743164,0.7886200591784277,0.7268505096435547,0.6977629065513611,0.7015845364162305
46,-0.720399022102356,0.9002920985221863,0.7719397857039384,0.7266467213630676,0.6976239085197449,0.6899088397345001
47,-0.7205556035041809,0.9001926779747009,0.7951822145297355,0.7264429926872253,0.6974848508834839,0.6692039749240721
48,-0.7211489081382751,0.90067458152771,0.8122386597991348,0.7270097732543945,0.6976845860481262,0.6982167457772839
49,-0.7209923267364502,0.9007740616798401,0.8070722453607188,0.7272135615348816,0.6978236436843872,0.6701431206962609
50,-0.720251739025116,0.8994603753089905,0.7826010566753235,0.7254968285560608,0.6969963312149048,0.6450566863856046
51,-0.7202754020690918,0.8995121717453003,0.7836809311219332,0.725468635559082,0.6970071792602539,0.6565320164358353
52,-0.7200872898101807,0.8995425701141357,0.7964307339294393,0.7257099747657776,0.6971316337585449,0.6806995232128612
53,-0.7188480496406555,0.8979554176330566,0.8090290043799034,0.7233136296272278,0.6961489319801331,0.7081474701760961
